,drama_title,date,blog_title,writer,contents
78,왜그래 풍상씨 드라마,2019.01.05.,드라마 예고편에 잡히다 !미용실 원장님역,워너비스타 임배우,꽃피어라 달순 동네 원장님 역 새마을금고 바이럴 손에 들고 있는 드라이 담주부터 하는 드라마 왜그래 풍상씨 에서 외상값 받으러 가는 미용실 원장님 !! 예고편 영상에...
79,왜그래 풍상씨 드라마,2018.12.26.,"왜그래 풍상씨 유준상, 동생 바보가 화났다!",스페셜타임스,
80,왜그래 풍상씨 드라마,2018.12.25.,"왜그래 풍상씨 유준상, 5남매 하드캐리 예고",스페셜타임스,
85,왜그래 풍상씨 드라마,2018.12.26.,"왜그래 풍상씨 오지호, 문희경과 HOT한 밀회 현장 포착",스페셜타임스,
86,왜그래 풍상씨 드라마,2018.12.27.,"왜그래 풍상씨 오지호, 문희경과 HOT한 밀회 현장 포착!",일간경인(日刊京仁),
87,왜그래 풍상씨 드라마,2018.12.29.,"왜그래 풍상씨 유준상, 2019년 가슴 따뜻한 ‘풍상씨’로 온다!",스페셜타임스,
96,왜그래 풍상씨 드라마,2018.12.30.,"왜그래 풍상씨 유준상-이시영-오지호-전혜빈-이창엽, 웃음 가득 촬영현장 공개",스페셜타임스,
97,왜그래 풍상씨 드라마,2019.01.01.,"‘왜그래 풍상씨’ 유준상-이시영-오지호-전혜빈-이창엽, 바람 잘 날 없는 이씨 집안",서울시정일보&미디어...,
99,왜그래 풍상씨 드라마,2019.01.07.,"‘왜그래 풍상씨’ 문영남 작가X유준상, 2019년 전 국민에게 던질 화두 ‘가족은 힘인가, 짐인가’ 풍상씨 인생 통해 들여다본다",서울시정일보&미디어...,
100,왜그래 풍상씨 드라마,2019.01.07.,1월 드라마가 기대되는이유~ 신작라인업,홍대샵 공식블로그,그래도 오랜만에 그녀가돌아왔으니 기대되네용~~~~ kbs2 왜그래 풍상씨 마지막으로 왜그래풍상씨 뭔가 케미가 가~~~~득한 신작드라마일것 같은 예감이드는데용!! 뭔가...
101,왜그래 풍상씨 드라마,2019.01.08.,2019년 1월 신작 드라마 라인업~~!,알뜰한 가전지기 이...,"이런 직딩의 마음을 달래주는건 역시 ....드라마 1월을 들어서면서 라인업 되는... 왜그래 풍상씨 * 유준상 , 이시영 주연 * KBS2 수목 / 죽어도 좋아 후속 1월 9일 첫방송..."
102,왜그래 풍상씨 드라마,2019.01.01.,[드라마] 2019년 드라마 라인업 예정 (19.11.22),DalbaM,2019년 드라마 라인업 예정 KBS 2TV 월화드라마 ( 동네변화사 조들호 2 -> 국민... 여자 ) *<왜그래 풍상씨> 죽어도 좋아 후속 2019.01.09~2019.03.14 (40부작) 연출 : 진형욱...
